transactionId,userId,date,amount,type,category,merchantName,description,paymentMode,isRecurring,source
TXN0001274,U001,2026-01-21,4449,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0001275,U001,2026-01-04,88436,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0001276,U001,2026-01-15,18393,Expense,Education,Tuition,Education,Credit Card,false,Education
TXN0001277,U001,2026-01-27,2994,Expense,Transportation,Gas Station,Transportation,Cash,false,Transportation
TXN0001278,U001,2026-01-08,52694,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0001279,U001,2026-01-30,5466,Expense,Groceries,Amazon Fresh,Groceries,UPI,false,Groceries
TXN0001280,U002,2024-01-27,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001281,U002,2024-01-05,14508,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001282,U002,2024-01-21,7555,Expense,Dining,Restaurant,Dining,UPI,false,Dining
TXN0001283,U002,2024-01-12,6157,Expense,Groceries,Costco,Groceries,Debit Card,false,Groceries
TXN0001284,U002,2024-01-03,19295,Expense,Shopping,Zara,Shopping,Debit Card,false,Shopping
TXN0001285,U002,2024-01-19,14553,Expense,Medical,Hospital,Medical,Cash,false,Medical
TXN0001286,U002,2024-01-31,5842,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0001287,U002,2024-01-09,3537,Expense,Utilities,Internet Provider,Utilities,Debit Card,false,Utilities
TXN0001288,U002,2024-01-23,6496,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0001289,U002,2024-01-19,4801,Expense,Entertainment,Movie Tickets,Entertainment,Cash,false,Entertainment
TXN0001290,U002,2024-01-31,13839,Expense,Shopping,Nike,Shopping,Net Banking,false,Shopping
TXN0001291,U002,2024-01-31,4160,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001292,U002,2024-02-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001293,U002,2024-02-10,18395,Expense,Rent,Property Management,Rent,Credit Card,true,Rent
TXN0001294,U002,2024-02-04,2731,Expense,Entertainment,Amazon Prime,Entertainment,Credit Card,false,Entertainment
TXN0001295,U002,2024-02-16,7830,Expense,Groceries,Carrefour,Groceries,Credit Card,false,Groceries
TXN0001296,U002,2024-02-07,4182,Expense,Transportation,Parking,Transportation,UPI,false,Transportation
TXN0001297,U002,2024-02-02,3254,Expense,Transportation,Gas Station,Transportation,Debit Card,false,Transportation
TXN0001298,U002,2024-02-26,7938,Expense,Groceries,Amazon Fresh,Groceries,Debit Card,false,Groceries
TXN0001299,U002,2024-02-03,4655,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0001300,U002,2024-02-02,15869,Expense,Shopping,Nike,Shopping,UPI,false,Shopping
TXN0001301,U002,2024-02-29,7870,Expense,Education,Coursera,Education,Credit Card,false,Education
TXN0001302,U002,2024-02-29,12644,Expense,Utilities,Internet Provider,Utilities,Net Banking,false,Utilities
TXN0001303,U002,2024-03-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001304,U002,2024-03-14,6165,Expense,Groceries,Carrefour,Groceries,Cash,false,Groceries
TXN0001305,U002,2024-03-28,2299,Expense,Education,Coursera,Education,Debit Card,false,Education
TXN0001306,U002,2024-03-04,11483,Expense,Shopping,Nike,Shopping,UPI,false,Shopping
TXN0001307,U002,2024-03-03,56703,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0001308,U002,2024-03-06,4006,Expense,Entertainment,Amazon Prime,Entertainment,UPI,false,Entertainment
TXN0001309,U002,2024-03-23,5806,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0001310,U002,2024-03-06,7461,Expense,Dining,Restaurant,Dining,Cash,false,Dining
TXN0001311,U002,2024-03-28,7471,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0001312,U002,2024-04-26,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001313,U002,2024-04-06,16359,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001314,U002,2024-04-01,13669,Expense,Shopping,Flipkart,Shopping,Credit Card,false,Shopping
TXN0001315,U002,2024-04-04,6334,Expense,Groceries,Local Market,Groceries,Net Banking,false,Groceries
TXN0001316,U002,2024-04-20,6146,Expense,Groceries,Costco,Groceries,Net Banking,false,Groceries
TXN0001317,U002,2024-04-25,18798,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0001318,U002,2024-04-11,5483,Expense,Groceries,Carrefour,Groceries,Debit Card,false,Groceries
TXN0001319,U002,2024-04-18,5462,Expense,Groceries,Whole Foods,Groceries,UPI,false,Groceries
TXN0001320,U002,2024-04-21,4461,Expense,Dining,Restaurant,Dining,Debit Card,false,Dining
TXN0001321,U002,2024-04-19,9059,Expense,Entertainment,Netflix,Entertainment,Net Banking,false,Entertainment
TXN0001322,U002,2024-04-06,5657,Expense,Dining,Food Delivery,Dining,Credit Card,false,Dining
TXN0001323,U002,2024-04-07,5035,Expense,Education,Books Store,Education,UPI,false,Education
TXN0001324,U002,2024-05-28,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001325,U002,2024-05-11,2402,Expense,Utilities,Internet Provider,Utilities,Cash,false,Utilities
TXN0001326,U002,2024-05-29,3346,Expense,Transportation,Uber,Transportation,Credit Card,false,Transportation
TXN0001327,U002,2024-05-19,3052,Expense,Utilities,Water Supply,Utilities,Net Banking,false,Utilities
TXN0001328,U002,2024-05-07,3518,Expense,Utilities,Electricity Board,Utilities,Net Banking,false,Utilities
TXN0001329,U002,2024-05-26,46746,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001330,U002,2024-05-08,7425,Expense,Shopping,Local Store,Shopping,Debit Card,false,Shopping
TXN0001331,U002,2024-05-13,10962,Expense,Medical,Clinic,Medical,Debit Card,false,Medical
TXN0001332,U002,2024-05-08,7138,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001333,U002,2024-05-01,5756,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0001334,U002,2024-05-13,9388,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0001335,U002,2024-06-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001336,U002,2024-06-06,27000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0001337,U002,2024-06-30,7639,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0001338,U002,2024-06-29,11080,Expense,Medical,Pharmacy,Medical,UPI,false,Medical
TXN0001339,U002,2024-06-18,1834,Expense,Transportation,Metro Card,Transportation,Debit Card,false,Transportation
TXN0001340,U002,2024-06-15,9077,Expense,Education,Books Store,Education,Credit Card,false,Education
TXN0001341,U002,2024-06-13,6185,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0001342,U002,2024-06-01,34387,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001343,U002,2024-06-05,12746,Expense,Shopping,Amazon,Shopping,Credit Card,false,Shopping
TXN0001344,U002,2024-06-21,9429,Expense,Entertainment,Movie Tickets,Entertainment,Cash,false,Entertainment
TXN0001345,U002,2024-06-12,3179,Expense,Transportation,Parking,Transportation,Debit Card,false,Transportation
TXN0001346,U002,2024-06-11,9157,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0001347,U002,2024-06-24,9448,Expense,Education,Udemy,Education,Cash,false,Education
TXN0001348,U002,2024-06-30,4648,Expense,Groceries,Carrefour,Groceries,Debit Card,false,Groceries
TXN0001349,U002,2024-07-26,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001350,U002,2024-07-04,2770,Expense,Utilities,Gas Company,Utilities,Debit Card,false,Utilities
TXN0001351,U002,2024-07-23,1949,Expense,Transportation,Parking,Transportation,Debit Card,false,Transportation
TXN0001352,U002,2024-07-15,5347,Expense,Dining,Cafe,Dining,Net Banking,false,Dining
TXN0001353,U002,2024-07-21,4626,Expense,Education,Tuition,Education,Cash,false,Education
TXN0001354,U002,2024-07-12,5106,Expense,Utilities,Gas Company,Utilities,Net Banking,false,Utilities
TXN0001355,U002,2024-07-10,2143,Expense,Utilities,Gas Company,Utilities,Credit Card,false,Utilities
TXN0001356,U002,2024-07-23,8506,Expense,Medical,Lab Tests,Medical,UPI,false,Medical
TXN0001357,U002,2024-07-07,2054,Expense,Education,Coursera,Education,Credit Card,false,Education
TXN0001358,U002,2024-07-31,6559,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0001359,U002,2024-07-15,14014,Expense,Medical,Lab Tests,Medical,UPI,false,Medical
TXN0001360,U002,2024-08-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001361,U002,2024-08-27,26679,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0001362,U002,2024-08-27,4920,Expense,Transportation,Parking,Transportation,UPI,false,Transportation
TXN0001363,U002,2024-08-27,35121,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001364,U002,2024-08-24,4608,Expense,Transportation,Uber,Transportation,Debit Card,false,Transportation
TXN0001365,U002,2024-08-01,6095,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0001366,U002,2024-08-23,2267,Expense,Transportation,Parking,Transportation,Debit Card,false,Transportation
TXN0001367,U002,2024-08-28,6184,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001368,U002,2024-08-01,54608,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001369,U002,2024-09-26,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001370,U002,2024-09-25,19431,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0001371,U002,2024-09-17,17025,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0001372,U002,2024-09-26,10947,Expense,Medical,Clinic,Medical,Net Banking,false,Medical
TXN0001373,U002,2024-09-09,19371,Expense,Shopping,Flipkart,Shopping,UPI,false,Shopping
TXN0001374,U002,2024-09-20,9197,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0001375,U002,2024-09-28,4492,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0001376,U002,2024-09-12,6436,Expense,Education,Books Store,Education,Debit Card,false,Education
TXN0001377,U002,2024-09-30,4776,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0001378,U002,2024-09-22,3880,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0001379,U002,2024-10-26,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001380,U002,2024-10-08,2756,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0001381,U002,2024-10-19,9667,Expense,Education,Udemy,Education,Cash,false,Education
TXN0001382,U002,2024-10-11,18626,Expense,Shopping,Local Store,Shopping,UPI,false,Shopping
TXN0001383,U002,2024-10-26,6813,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0001384,U002,2024-10-07,48186,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001385,U002,2024-10-14,8724,Expense,Education,Books Store,Education,UPI,false,Education
TXN0001386,U002,2024-10-25,3098,Expense,Education,Udemy,Education,Debit Card,false,Education
TXN0001387,U002,2024-10-06,3226,Expense,Utilities,Water Supply,Utilities,Net Banking,false,Utilities
TXN0001388,U002,2024-10-27,6494,Expense,Entertainment,Amazon Prime,Entertainment,UPI,false,Entertainment
TXN0001389,U002,2024-10-25,14075,Expense,Medical,Clinic,Medical,Credit Card,false,Medical
TXN0001390,U002,2024-11-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001391,U002,2024-11-02,3597,Expense,Entertainment,Amazon Prime,Entertainment,Credit Card,false,Entertainment
TXN0001392,U002,2024-11-22,20299,Expense,Rent,Property Management,Rent,Credit Card,true,Rent
TXN0001393,U002,2024-11-06,4404,Expense,Entertainment,Netflix,Entertainment,Debit Card,false,Entertainment
TXN0001394,U002,2024-11-03,6924,Expense,Education,Coursera,Education,Debit Card,false,Education
TXN0001395,U002,2024-11-19,6250,Expense,Groceries,Whole Foods,Groceries,Cash,false,Groceries
TXN0001396,U002,2024-11-12,45903,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0001397,U002,2024-11-30,2416,Expense,Utilities,Internet Provider,Utilities,Debit Card,false,Utilities
TXN0001398,U002,2024-11-24,5619,Expense,Education,Coursera,Education,Cash,false,Education
TXN0001399,U002,2024-11-04,7282,Expense,Dining,Restaurant,Dining,UPI,false,Dining
TXN0001400,U002,2024-11-17,5321,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0001401,U002,2024-11-13,6492,Expense,Medical,Clinic,Medical,Debit Card,false,Medical
TXN0001402,U002,2024-11-18,3328,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0001403,U002,2024-12-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001404,U002,2024-12-05,27000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0001405,U002,2024-12-14,4743,Expense,Transportation,Parking,Transportation,Credit Card,false,Transportation
TXN0001406,U002,2024-12-01,7301,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0001407,U002,2024-12-11,41705,Expense,Rent,Property Management,Rent,Credit Card,true,Rent
TXN0001408,U002,2024-12-21,1795,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0001409,U002,2024-12-23,4689,Expense,Transportation,Parking,Transportation,Net Banking,false,Transportation
TXN0001410,U002,2024-12-14,7642,Expense,Medical,Clinic,Medical,Net Banking,false,Medical
TXN0001411,U002,2024-12-02,2159,Expense,Transportation,Uber,Transportation,Net Banking,false,Transportation
TXN0001412,U002,2024-12-22,12584,Expense,Shopping,Nike,Shopping,Net Banking,false,Shopping
TXN0001413,U002,2024-12-04,4582,Expense,Entertainment,Gaming Store,Entertainment,Net Banking,false,Entertainment
TXN0001414,U002,2024-12-22,5696,Expense,Dining,Cafe,Dining,Net Banking,false,Dining
TXN0001415,U002,2024-12-26,9701,Expense,Education,Books Store,Education,Net Banking,false,Education
TXN0001416,U002,2025-01-27,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001417,U002,2025-01-25,4569,Expense,Entertainment,Amazon Prime,Entertainment,Debit Card,false,Entertainment
TXN0001418,U002,2025-01-16,7114,Expense,Shopping,Nike,Shopping,Cash,false,Shopping
TXN0001419,U002,2025-01-07,13198,Expense,Medical,Pharmacy,Medical,UPI,false,Medical
TXN0001420,U002,2025-01-30,2212,Expense,Entertainment,Movie Tickets,Entertainment,Cash,false,Entertainment
TXN0001421,U002,2025-01-31,8944,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0001422,U002,2025-01-06,2913,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0001423,U002,2025-01-08,15081,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0001424,U002,2025-01-29,7253,Expense,Groceries,Costco,Groceries,Cash,false,Groceries
TXN0001425,U002,2025-01-11,12978,Expense,Shopping,Nike,Shopping,Credit Card,false,Shopping
TXN0001426,U002,2025-01-30,29940,Expense,Education,Books Store,Education,Net Banking,false,Education
TXN0001427,U002,2025-01-29,8929,Expense,Entertainment,Gaming Store,Entertainment,Cash,false,Entertainment
TXN0001428,U002,2025-01-14,7601,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0001429,U002,2025-02-25,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001430,U002,2025-02-01,3238,Expense,Education,Tuition,Education,UPI,false,Education
TXN0001431,U002,2025-02-14,4535,Expense,Groceries,Carrefour,Groceries,Debit Card,false,Groceries
TXN0001432,U002,2025-02-26,11353,Expense,Shopping,Local Store,Shopping,UPI,false,Shopping
TXN0001433,U002,2025-02-24,5647,Expense,Groceries,Amazon Fresh,Groceries,Debit Card,false,Groceries
TXN0001434,U002,2025-02-06,34910,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001435,U002,2025-02-28,17820,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0001436,U002,2025-02-06,5409,Expense,Shopping,Flipkart,Shopping,Net Banking,false,Shopping
TXN0001437,U002,2025-02-09,4987,Expense,Groceries,Local Market,Groceries,UPI,false,Groceries
TXN0001438,U002,2025-02-25,5553,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001439,U002,2025-02-14,6769,Expense,Groceries,Whole Foods,Groceries,Debit Card,false,Groceries
TXN0001440,U002,2025-02-21,13694,Expense,Shopping,Local Store,Shopping,UPI,false,Shopping
TXN0001441,U002,2025-02-23,2994,Expense,Transportation,Metro Card,Transportation,Credit Card,false,Transportation
TXN0001442,U002,2025-03-28,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001443,U002,2025-03-23,13753,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001444,U002,2025-03-09,3143,Expense,Dining,Cafe,Dining,UPI,false,Dining
TXN0001445,U002,2025-03-03,3648,Expense,Transportation,Uber,Transportation,UPI,false,Transportation
TXN0001446,U002,2025-03-09,3666,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0001447,U002,2025-03-21,3396,Expense,Education,Tuition,Education,Credit Card,false,Education
TXN0001448,U002,2025-03-29,25895,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0001449,U002,2025-03-24,2806,Expense,Transportation,Uber,Transportation,Debit Card,false,Transportation
TXN0001450,U002,2025-03-26,22985,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0001451,U002,2025-03-17,4718,Expense,Insurance,Insurance Company,Insurance,Cash,true,Insurance
TXN0001452,U002,2025-03-10,4456,Expense,Groceries,Whole Foods,Groceries,Cash,false,Groceries
TXN0001453,U002,2025-03-24,7966,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0001454,U002,2025-04-26,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001455,U002,2025-04-18,14622,Expense,Medical,Clinic,Medical,Debit Card,false,Medical
TXN0001456,U002,2025-04-30,3606,Expense,Utilities,Internet Provider,Utilities,Net Banking,false,Utilities
TXN0001457,U002,2025-04-21,12197,Expense,Medical,Clinic,Medical,Cash,false,Medical
TXN0001458,U002,2025-04-23,50569,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0001459,U002,2025-04-01,3146,Expense,Transportation,Parking,Transportation,Net Banking,false,Transportation
TXN0001460,U002,2025-04-12,9944,Expense,Education,Tuition,Education,UPI,false,Education
TXN0001461,U002,2025-04-18,2001,Expense,Utilities,Internet Provider,Utilities,Debit Card,false,Utilities
TXN0001462,U002,2025-04-28,4260,Expense,Dining,Food Delivery,Dining,Cash,false,Dining
TXN0001463,U002,2025-04-25,6087,Expense,Education,Coursera,Education,Cash,false,Education
TXN0001464,U002,2025-05-28,45000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
